parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,value_score,weighted_rating_signal,demand_rank,value_rank,review_rank
B0BRZVJLZ5,"MIXJOY Small Dog Bed for Small Medium Large Dogs, Calming Cat Beds for Indoor Cats and Puppy, Washable Rectangle Orthopedic Dog Sofa Bed, Soft Plush Pet Bed with Anti-Slip Bottom (20''x 19''x 6'')",MIXJOY,Dogs,Beds & Furniture,20.99,4.5,778,1,1.427396365241466,29.96104970641837,2344.0,2135.0,54.0
B07CL85R19,"Muttluks Original Fleece-Lined Dog Boots – Warm, Cozy Socks for Dogs, Puppies – Stretchy, Adjustable Pet Booties – Leather Soles, Reflective Straps – 4 Pack – Green, X-Large",Muttluks,Dogs,Apparel & Accessories,69.99,4.1,776,1,0.38987434542802335,27.287305436507353,2345.0,3435.0,54.0
B074LGF59H,"RC Pets 1-1/2 Inch All Webbing Martingale Training Dog Collar, Large, Red Tartan",RC Pet Products,Dogs,"Collars, Harnesses & Leashes",,4.4,775,1,,29.278271088806164,2346.0,3660.0,54.0
B07N3MVBV4,"Honest To Dog Made in USA Facilities, Limited Ingredient, Grain Free Dog Treats, Crispy Cuts Beef Recipe - 16 oz. Pouch",Purina Honest to Dog,Dogs,Treats,,4.4,775,8,,29.278271088806164,2346.0,3660.0,47.0
B09CKNWS1W,Martingale Dog Collars - Reflective Dog Collar with Quick Release Buckle Adjustable Nylon Training Dog Collar Suitable for Puppies for Small Medium Large Dogs.,Hikiko,Dogs,"Collars, Harnesses & Leashes",13.99,4.6,774,1,2.187503211938913,30.603169935025395,2347.0,1277.0,54.0
B09JJ5SB2J,SmartPetLove Snuggle Puppy Tender-Tuffs - Extra Large Blue Stingray Big Ray Tug of War Plush Dog Toy - Great for Play and Interaction with Puncture Resistant Squeaker,SmartPetLove,Dogs,Toys,29.99,4.3,774,2,0.9538949992070488,28.607311026219392,2347.0,2759.0,53.0
B09XL8PTSB,"PUPTECK Squeaky Tennis Balls for Dogs, 2.5"" Training Bouncy Ball Toys 12 Packs for Dogs Playing, Exercise and Fetch",PUPTECK,Dogs,Toys,17.99,4.0,773,1,1.4789487211983832,26.60628749435891,2348.0,2082.0,54.0
B08V3HH5PT,"Blue Buffalo True Solutions Jolly Joints Natural Mobility Support Adult Dry Dog Food, Chicken 24-lb",Blue Buffalo,Dogs,Food,66.44,4.6,772,1,0.4604347324428378,30.59128362350214,2349.0,3367.0,54.0
B009A3LV88,"The Walkie No Pull Dog Leash, Small, Black",Weiss Walkie,Dogs,"Collars, Harnesses & Leashes",24.95,4.6,771,1,1.2258648869785158,30.58532893011397,2350.0,2368.0,54.0
B095VVDYHG,"Pet Soft Dog Belly Bands - Washable Male Dog Diapers Belly Band for Male Dogs, Reusable Male Dog Belly Wraps 3pack for Doggy Puppy (Leaves,XS)",Pet Soft,Dogs,Litter & Housebreaking,9.99,4.4,771,1,2.9284816836945966,29.25553202010902,2350.0,711.0,54.0
B09N2GXC35,Nylabone Power Chew Action Ridges Chew Toy Bacon Medium/Wolf (1 Count),Nylabone,Dogs,Toys,14.19,4.6,770,52,2.154994116870424,30.57936651839131,2351.0,1310.0,12.0
B01MAYIN1C,"Ware Manufacturing Twist-N-Go Carrier for Small Pets, Hamsters, Ferrets, Rats, Guinea Pigs - Medium",Ware Manufacturing,Small Animals,Carriers,16.48,4.4,770,2,1.7748682550775878,29.24982884367865,2351.0,1707.0,53.0
B08N4Q6677,"EMUST Dog Coat for Winter, Reversible Dog Vests for Cold Weather Warm Dog Jackets for Small Medium Large Dogs for Winter, Pet Dogs Apparel for Cold Weather,3XL",EMUST,Dogs,Apparel & Accessories,36.99,4.3,770,1,0.7727780482920333,28.585060006322315,2351.0,2996.0,54.0
B07XJRHVFB,"TUFFY - World's Tuffest Soft Dog Toy - Barnyard Brown Rabbit - Squeakers - Multiple Layers. Made Durable, Strong & Tough. Interactive Play (Tug, Toss & Fetch). Machine Washable & Floats",TUFFY,Dogs,Toys,27.49,3.9,770,1,0.9431060260784643,25.925984656896983,2351.0,2777.0,54.0
B0C4YF9RG6,"EHEYCIGA Memory Foam Large Dog Bed with Sides, Waterproof Orthopedic Dog Beds for Large Dogs, Non-Slip Bottom and Egg-Crate Foam Large Dog Couch Bed with Washable Removable Cover",EHEYCIGA,Dogs,Beds & Furniture,46.74,4.6,769,1,0.654116310832254,30.57339636829955,2352.0,3145.0,54.0
B0BSFNRPQ2,Puppia RiteFit Dog Harness Mesh Over-The-Head All Season No Pull No Choke Walking Training Adjustable Neck & Chest for Small & Medium Dog - Yellow - Medium,Puppia,Dogs,"Collars, Harnesses & Leashes",16.89,4.4,769,1,1.731445723228538,29.24411826533001,2352.0,1760.0,54.0
B0C37J27QZ,"Nugget Cat Fountain Filters, Fits Both Nugget and Nugget Lite Cat and Dog Water Drinking Fountains (12-Pack)",TUG,Cats,Feeding & Watering Supplies,18.99,4.5,765,1,1.5737398506494291,29.88531976383266,2353.0,1950.0,54.0
B016NDO206,"Kole Christmas Cat Stocking, 6 Assorted Toys, Medium Breeds",Kole,Cats,Toys,11.49,4.5,765,1,2.6009851839715106,29.88531976383266,2353.0,929.0,54.0
B08CB1TY6S,"FUKUMARU Cat Hammock, New Moon Cat Swing Chair, Elevated Cat Bed for Indoor Cats, Cat Furniture Gift for Cat or Small Dog, Grey",FUKUMARU,Cats,Beds & Furniture,,4.3,765,1,,28.55708332988454,2353.0,3660.0,54.0
B09C1KLSGY,"OUOBOB Dog Winter Jacket Cozy Reflective Waterproof Dog Coat Windproof Warm Pet Garment, Comfortable Cold Weather Fleece Apparel Outfits with Zipper Closure for Small Medium Large Dogs Puppy Walking",OUOBOB,Dogs,Apparel & Accessories,35.99,4.6,764,1,0.8486643188552948,30.54342883560206,2354.0,2879.0,54.0
B08XZB7CK1,"Yaheetech 32"" Foldable Pet Pen - Metal Outdoor Dog Pen Puppy Cat Exercise Fence Barrier Kennel 16 Panels",Yaheetech,Dogs,"Crates, Houses & Pens",189.98,4.6,764,1,0.16077181195705897,30.54342883560206,2354.0,3618.0,54.0
B00P286MPW,"goDog BedZzz with Chew Guard Technology, X-Small, Cocoa Shag",goDog,Dogs,Beds & Furniture,,3.4,764,1,,22.575577835010222,2354.0,3660.0,54.0
B01M0M5CDA,"Blue Buffalo Freedom Grain Free Natural Puppy Wet Dog Food, Chicken 12.5oz cans (Pack of 12)",Blue Buffalo,Dogs,Food,,4.6,762,1,,30.5313869439085,2355.0,3660.0,54.0
B071G5248H,Adjustable Nylon Harness Vest and Leash Set Lead for Pet Dwarf Hamster Gerbil Rat Mouse Ferret Chinchilla Ferret Squirrel Small Animal Walking Toy (Blue),HAPPINESS APPLY HERE,Small Animals,"Collars, Harnesses & Leashes",,3.0,762,1,,19.91177409385337,2355.0,3660.0,54.0
B07D4DV8FY,"FEANDREA Multi-Level Cat Tree with Feeder Bowl, Sisal-Covered Scratching Posts, Dual Condo, Activity Centre Cat Tower Furniture, Smoky Grey UPCT57G",FEANDREA,Cats,Beds & Furniture,,4.7,761,1,,31.18894881172724,2356.0,3660.0,54.0
B076D553XZ,BWOGUE Small Dog Warm Winter Coat - Shearling Fleece Dog Jackets for Small to Medium Breeds Dog,BWOGUE,Dogs,Apparel & Accessories,13.99,4.3,760,3,2.039236843374214,28.52892343880525,2357.0,1431.0,52.0
B094ZPCJ93,"Personalized No Pull Dog Harness with Custom Name and Phone Number, Heavy Duty Medium Large Pet Vest to Prevent Tugging, Pulling, or Choking, Training and Walking",PawPawify,Dogs,"Collars, Harnesses & Leashes",16.99,4.5,758,1,1.7565631546957232,29.844007998280336,2358.0,1733.0,54.0
B08SLFWGV4,"Nature'S Logic Canine Beef Meal Feast, 15.4Lb",NATURE'S LOGIC,Dogs,Food,,4.5,758,1,,29.844007998280336,2358.0,3660.0,54.0
B08L7VMLPC,Icelandic+ Plus Cod & Lobster Combo Bites Dog Treat 3.0-oz Bag,Icelandic+,Dogs,Treats,10.99,4.4,757,2,2.6546867058076833,29.17500689682644,2359.0,886.0,53.0
B08DCRKB8Z,"Flea and Tick Collar for Small Dog, Repels Fleas & Ticks, Natural Essential Oils, Allergy Prevention, 8-Month Protection, Adjustable & Waterproof, for Dogs Under 18 lbs and Cats, 2 Packs",Craveit,Dogs,Flea & Tick Control,23.99,4.2,757,1,1.1608532813546462,27.84887021969796,2359.0,2456.0,54.0
B0876NSWW8,"Cat Raised Stand Double Transparent Plastic Bowl,Pet Feeding Bowl | Pet Food Water Feeder Bowl for Cats and Dogs ，Cute Cat Face Double Bowl 15 Degree Tilted Design Neck Guard (Single Bowl)",JUILE YUAN,Dogs,Feeding & Watering Supplies,,4.5,755,1,,29.8261861928079,2360.0,3660.0,54.0
B098NKB58W,"Cosibell Waterproof Puppy Dog Raincoats with Hood for Small Medium Dogs,Poncho with Reflective Strap, Lightweight Jacket with Leash Hole(XL, Yellow)",CosiBell,Dogs,Apparel & Accessories,28.99,4.3,755,1,0.9831175549352188,28.50057791757199,2360.0,2711.0,54.0
B08YJYHLB7,"Gigwi Interactive Cat Toys Set, Cat Toys for Indoor Cats Exercise, Automatic Moving Kitten Toys with Real Mouse Sound",Gigwi,Cats,Toys,22.99,3.9,755,1,1.1243741351500731,25.84936136710018,2360.0,2514.0,54.0
B07W6KM3PJ,K9warehouse - 100% Natural Pig Ears for Dogs - USA Inspected - Organic Dog Pig Ears - Single Ingredient Pig Ear Strips Dog Treats - Premium Thick Cut Dog Chew Pig Ears for All Breeds/Puppies,K9warehouse,Dogs,Treats,34.19,4.3,754,1,0.8334275028303834,28.494886321770807,2361.0,2905.0,54.0
B06WRR61DL,ThunderCover Dog Tag Silencer - Clear,Mini ThunderCover,Dogs,"Collars, Harnesses & Leashes",,4.4,751,3,,29.140039825379297,2362.0,3660.0,52.0
B07SZ6X32P,Dog Seat Cover Car Seat Covers for Pets Pet Seat Cover Dog Hammock for Back Seat Scratch Proof Nonslip Durable Heavy Duty Dog Seat Covers for Cars and SUVs,KQRNS,Dogs,Carriers & Travel Products,,4.4,750,1,,29.134184867762194,2363.0,3660.0,54.0
B07GFJVQ6W,"Elevated Cat Bowls for Food and Water, Adjustable 0 - 25° Tilted Raised Dish for Cats and Small Dogs, Stainless Steel Bowl Non Slip Feeding Stand Set (White)",Ancaixin,Cats,Feeding & Watering Supplies,,4.5,749,1,,29.790329429386603,2364.0,3660.0,54.0
B010KCCBCM,"FLEXI Vario Retractable Dog Leash (Tape), 10 ft, Extra-Small, Brown",FLEXI,Dogs,"Collars, Harnesses & Leashes",,4.4,749,1,,29.12832210873357,2364.0,3660.0,54.0
B073W13BR1,Walkin' Wheels Dog Wheelchair - for Small Dogs 11-25 Pounds - Veterinarian Approved - Dog Wheelchair for Back Legs,Walkin' Wheels,Dogs,Health Supplies,224.25,4.2,749,1,0.12398799316578593,27.804307467427495,2364.0,3632.0,54.0
B08BY16GX9,K&H Pet Products CleanFlow Filtered Pet Water Bowl Replacement Filter Black Medium 3 pack,K&H PET PRODUCTS,Cats,Feeding & Watering Supplies,8.75,4.7,747,1,3.5544907424548624,31.101793996480048,2365.0,442.0,54.0
B07DG16P1K,"GoCat Da Bird Cat Toy Refill Accessories, Handmade in the USA, Fur Fun",GoCat,Cats,Toys,9.95,4.5,747,3,2.9927953166718746,29.77831340088515,2365.0,677.0,52.0
B086X6QFQ6,Doug The Pug by Outward Hound Incredibowl Donuts and Sprinkles Dog Bowl,Outward Hound,Dogs,Feeding & Watering Supplies,10.7,4.4,741,2,2.7178632401809795,29.081136669936477,2366.0,839.0,53.0
B0BQ2KXH3W,"Solid Gold Dry Dog Food for Adult & Senior Dogs - Made with Oatmeal, Pearled Barley, and Fish Meal - Holistique Blendz Potato Free High Fiber Dog Food for Sensitive Stomach & Immune Support - 15 LB",Solid Gold,Dogs,Food,,4.7,740,3,,31.05760293889161,2367.0,3660.0,52.0
B00WKINTP8,"PETFAVORITES Leather Rhinestone Bow Tie Pet Cat Dog Collar Necklace Jewelry for Small Dogs Girl Kitten Puppy Teacup Chihuahua Yorkie Clothes Costume Outfits (8.7 to 10.7-Inch, Red)",PETFAVORITES,Dogs,"Collars, Harnesses & Leashes",10.99,4.6,740,2,2.7658601343368514,30.396802876361996,2367.0,810.0,53.0
B0BNL7T5GX,"UNICITII Dog Car Seats for Small Dogs-Elevated Pet Dog Booster Seat for Dog,Raised Dog Lookout Car seat w/Clip-On Safety Leash Adjustable Pet Travel Seat",UNICITII,Dogs,Carriers & Travel Products,32.98,4.6,740,2,0.9216738288769557,30.396802876361996,2367.0,2805.0,53.0
B01LXJGU5F,"Lucky Premium Treats Beef Basted Rawhide – All-Natural Rawhide and Beef Dog Treats for Small Dogs, Gluten Free Premium Small Dog Treats (25 Chews)",Lucky Premium Treats,Dogs,Treats,23.74,4.3,740,5,1.1968998605211951,28.414402688773173,2367.0,2400.0,50.0
B07L1JGTV4,DISCONTINUED: FELINE GREENIES Dental Treats for Cats Succulent Beef Flavor 2.5 oz.,Greenies,Cats,Treats,,4.6,739,4,,30.39059085651179,2368.0,3660.0,51.0
B0817GQV8H,"Best Health & Wellness Supplements for Dogs, Various Formulas & Benefits - Vet Recommended, 170 Natural Soft Chews - Smoky Bacon Flavor, Made in The USA (Hemp Calming)",HAPPYGREE,Dogs,Health Supplies,24.87,4.0,739,1,1.0625894951665806,26.42660074479286,2368.0,2589.0,54.0
B084M6491G,"Tiger Tail Urban Nomad Dog Collar | Waterproof, Odor Proof, Durable, Anti-Mat & Lightweight | Premium Coated Nylon | for Large, Medium & Small Breed Pets| Black, Large",Tiger Tail,Dogs,"Collars, Harnesses & Leashes",34.99,4.6,738,1,0.8683729761749563,30.384370436361724,2369.0,2862.0,54.0
B09HXT47P3,"Malier Dog Winter Coat, Classic Plaid Fleece Dog Cold Weather Coats Dog Jacket with Pocket, Windprood Warm Dog Coat Vest Winter Pet Clothes Apparel for Small Medium Large Dogs (Pink, XX-Large)",Malier,Dogs,Apparel & Accessories,28.99,4.5,738,1,1.0253135786225218,29.723840644266907,2369.0,2642.0,54.0
B07C5BC1Y4,HDP Large Hooves Naturals Made in USA Size:10 LB Flavor:Natural,HDP,Dogs,Treats,56.74,4.3,737,4,0.5004751224142057,28.39695844578203,2370.0,3321.0,51.0
B08KT873GC,Inception® Dry Dog Food Chicken Recipe – Complete and Balanced Dog Food – Meat First Legume Free Dry Dog Food – 4 lb. Bag,Inception,Dogs,Food,12.99,4.4,736,10,2.236442396122639,29.051386725633083,2371.0,1233.0,45.0
B08FG3R5CS,"Breathable Mesh Dog Muzzle, Poisoned Bait Protective Muzzle for Dogs to Prevent Biting and Barking",Mayerzon,Dogs,"Collars, Harnesses & Leashes",11.99,3.3,735,1,1.8168523262556542,21.784059391805293,2372.0,1662.0,54.0
B074K22YBS,"Loving Pets Products It'S Purely Natural Chicken Jerky Bone-Shaped Dog Treat, 4-Ounce",Loving Pets,Dogs,Treats,,4.4,734,1,,29.039430196536482,2373.0,3660.0,54.0
B0B8LK9831,"Plato Keep Em' Busy Duck + Blueberry for Small Toys 5oz, Model Number: 850002221121",PLATO,Dogs,Treats,10.6,4.3,732,1,2.6762006149162834,28.3677265181126,2374.0,872.0,54.0
B071R8R4P8,Bonve Pet LKGMS-001 Pet Grooming Brush - Pro Quality Self Cleaning Slicker Brushes for Dogs and Cats -Shedding Grooming Tools,Bonve Pet,Dogs,Grooming,,4.2,730,1,,27.696536530949068,2375.0,3660.0,54.0
B001VJ0B0I,"Purina Beneful Dry Dog Food, Originals With Real Beef - 15.5 lb. Bag",Beneful,Dogs,Food,,4.5,729,4,,29.668700403640965,2376.0,3660.0,51.0
B0BGPPH8FQ,Pawnana Squeaky Dog Toys - Soft Latex Rubber Chew Dog Toys for Small Puppies and Medium Dogs - Bounce Dog Squeak Toys Play Fetch Foodie with Funny Cute Face,Pawnana,Dogs,Toys,6.99,4.3,729,1,4.0558070810890525,28.350091496812478,2376.0,312.0,54.0
B0C6SS2W19,"STOPWOOFER Dog Bark Collar - No Shock, No Pain - Rechargeable Barking Collar for Small, Medium and Large Dogs - w/2 Vibration & Beep Modes Black/Blue",STOPWOOFER,Dogs,"Collars, Harnesses & Leashes",36.99,4.8,728,1,0.8553672320530294,31.64003391364156,2377.0,2874.0,54.0
B0BJHPZ18M,"PLATO Turkey Real Strips Natural Dog Treats - Real Meat - Air Dried - Made in the USA - Turkey & Sweet Potato, 6 ounces",PLATO,Dogs,Treats,7.29,4.6,728,4,4.159355166973913,30.321699167239824,2377.0,290.0,51.0
B083XH2FCB,"Royal Canin Breed Health Nutrition Poodle Loaf in Gravy Pouch Dog Food, 3 oz Pouch (Pack of 12), 722985",Royal Canin,Dogs,Food,34.68,4.6,728,1,0.8743281190092221,30.321699167239824,2377.0,2855.0,54.0
B096MC2GR5,"Kuoser Dog Life Jacket Vest, Adjustable Dogs Swimming Vest with Shark Fin, Safety High Visibility Pet Floatation Vest Life Preserver for Small Medium and Large Dogs for Swimming and Boating Pink S",Kuoser,Dogs,Apparel & Accessories,24.99,4.5,728,1,1.1869760621864331,29.662531794038962,2377.0,2416.0,54.0
B07W5CHMFT,PETTOM Soft-Sided Pet Carrier for Dogs Collapsible Cats Travel Bag Under Seat Airline Approved Tote Fleece Pet Mats Included Escape Proof- M Black,PETTOM,Cats,Carriers & Strollers,,4.4,728,1,,29.0033644208381,2377.0,3660.0,54.0
B07GFCR24D,"Hollypet Printed Flannel Rectangle Plush Dog Cat Bed Self-Warming Pet Bed, Gray Antlers",Hollypet,Dogs,Beds & Furniture,,4.3,727,1,,28.33829450724575,2378.0,3660.0,54.0
B0749L3677,"Dosckocil (Petmate) CDS22007 Plastic Hi-Back Cat Litter Pan, Large, Assorted",Petmate,Cats,Litter & Housebreaking,,4.2,727,4,,27.67926440242608,2378.0,3660.0,51.0
B00J59JBNY,RC Pet Products Pocket Pet First Aid Kit,RC Pet Products,Dogs,Feeding & Watering Supplies,,4.6,726,2,,30.309061796654188,2379.0,3660.0,53.0
B096WGYWP6,"EcoKind Monster Himalayan Yak Cheese Dog Chew | XL Dog Chews, Rawhide Free, Extra Long Lasting Dog Chew Stick for Aggressive Chewers, Indoors & Outdoor Use, Healthy Dog Treats, Made in The Himalayas",EcoKind Pet Treats,Dogs,Treats,28.95,4.0,725,2,0.9101968932400409,26.350200059299183,2380.0,2815.0,53.0
B0B9933NVH,"LCRUNONE Cat Hammock, Pet Bed, Solid Wood Fancy Swing Chair, 2 in 1 Chair and Hammocks, Cat Furniture Gift for Your Small to Medium Size Cat and Dog",LCRUNONE,Cats,Beds & Furniture,16.99,4.3,723,1,1.6665452023106875,28.314602987258578,2381.0,1835.0,54.0
B0834MWNVL,"isYoung Automatic Pet Feeder, 118oz/3.5L Smart Food Dispenser for Cats and Dogs – Portion Control, Voice Recorder, Programmable Timer for up to 4 Meals per Day",isYoung,Cats,Feeding & Watering Supplies,,4.2,723,1,,27.65612384802001,2381.0,3660.0,54.0
B09JWPZKJS,Nutri-Vet Hip & Joint Chewable Dog Supplements | Formulated with Glucosamine & Chondroitin for Dogs | 180 Count,Nutri-Vet,Dogs,Health Supplies,40.85,4.5,722,1,0.7252225581325444,29.62534149971444,2382.0,3062.0,54.0
B08FMWB497,Nature Gnaws Mixed Bully Sticks for Small Dogs - Premium Natural Tasty Beef Bones - Simple Long Lasting Dog Chew Treats - Rawhide Free - 6 Inch,Nature Gnaws,Dogs,Treats,48.99,4.2,722,3,0.564407404226716,27.650318733066815,2382.0,3247.0,52.0
B09K3423Y9,"Dog Biscuit Bundle: Old Mother Hubbard Classic Crunchy Natural Dog Treats, P-Nuttier And Liv'R'Crunch Mini Biscuits (Two 20-Ounce Bags)",Old Mother Hubbard,Dogs,Treats,11.98,4.7,721,2,2.5822636187642973,30.935518152796284,2383.0,949.0,53.0
B08X6QJFLF,Fruitables Bioactive Dental Chews | Gluten and Grain-free Dental Treat | Superfood Formulated | Medium Dogs | 10 count,Fruitables,Dogs,Treats,,4.5,721,1,,29.619113125017716,2383.0,3660.0,54.0
B01JM4XK9W,Automatic Pet Feeder - Sureflap - SureFeed Microchip Pet Feeder - MPF001 - Suitable for Both Wet and Dry Food - Bonus eOutletDeals Pet Towel,SureFeed,Dogs,Feeding & Watering Supplies,257.99,4.2,720,1,0.10713083598820415,27.63868437659679,2384.0,3638.0,54.0
B002UUV2DW,"Zymox Otic Enzymatic Solution for Dogs and Cats to Soothe Ear Infections with 1% Hydrocortisone for Itch Relief, 8oz",Zymox,Cats,Health Supplies,99.99,4.8,719,32,0.3158356417406589,31.580405817648483,2385.0,3503.0,24.0
B005WFT9NC,Rx Vitamins Essentials for Dogs - Vitamin & Mineral Multivitamin - Supports Immune System Digestive Health & Bone Health - Powder 8 oz/226.80g,Rx Vitamins,Dogs,Health Supplies,22.5,4.6,719,1,1.3450913588998428,30.26455557524646,2385.0,2220.0,54.0
B07LFT5PWM,PZG Artificial Grass Rug w/ Drainage Holes & Rubber Backing | 2-Tone Realistic Synthetic Grass Mat | Extra-Heavy & Soft Pet Turf | Lead-Free Fake Grass for Dogs or Outdoor Decor | Size: 24' x 12',Zen Garden,Dogs,Litter & Housebreaking,,4.0,714,1,,26.28913017077603,2386.0,3660.0,54.0
B077GH3XW9,"OurPets Durapet Non-Tip Dog Bowl, Jumbo",Our Pets,Dogs,Feeding & Watering Supplies,,4.5,712,2,,29.562666391864333,2387.0,3660.0,53.0
B09MV8431R,Zesty Paws Flavored Soft Chews - Aller-Immune for Dogs with Turmeric Licorice Root and Premium EpiCor Fiber Dog Supplements for Seasonal Pollen Allergy Support Pet Immune System Booster 10 oz,Zesty Paws,Dogs,Health Supplies,15.97,4.4,712,1,1.8100011427566,28.905718249822904,2387.0,1668.0,54.0
B09CMHKZ4X,"Taglory Dog Winter Coats, Waterproof Reflective Dog Coat for Cold Weather, Zip Up Dog Jacket with Furry Collar for Medium Large and Extra Large Dogs, Grey, 5XL",Taglory,Dogs,Apparel & Accessories,24.99,4.3,709,1,1.1296774458244119,28.23063937115205,2388.0,2508.0,54.0
B00PT4ORD8,Rx Vitamins for Pets Phos-Bind for Dogs & Cats - Supports Normal Function & Health of Kidneys - 200 g Powder,Rx Vitamins,Dogs,Health Supplies,36.23,4.5,705,1,0.8147465793187852,29.518268568719588,2389.0,2934.0,54.0
B07XB12R7B,"Marina Decor Polyresin Cave, Small",Marina,Fish & Aquatic Pets,Aquarium Décor,14.96,4.4,704,3,1.9288817067094908,28.856070332373985,2390.0,1548.0,52.0
B08L5XGTXR,"ASENKU Dog Plaid Coat Dog Reversible Winter Jacket Waterproof Windproof Cold Weather Pet Vest Dog Clothes Apparel for Small Medium Large Dogs, Pink, XL",ASENKU,Dogs,Apparel & Accessories,19.99,4.5,702,1,1.4756931472310153,29.499106013147994,2391.0,2085.0,54.0
B06XS6W7DX,"Dog Socks Traction Control Anti-Slip for Hardwood Floor Indoor Wear, Paw Protection Grey",EXPAWLORER,Dogs,Apparel & Accessories,,3.8,701,2,,24.90494693529808,2392.0,3660.0,53.0
B085ZVV8VT,Queenmore Dog Life Jacket Adjustable Rip-Stop Dog Life Vests for Water Safety pet Life Vest with Rescue Handle Safety Vest for Swimming Pool Beach Boating,Queenmore,Dogs,Apparel & Accessories,25.99,4.4,700,1,1.109312608809242,28.8310347029522,2393.0,2532.0,54.0
B0BZRS5LL2,"Natural Farm Bully Coated Gourmet Collagen Sticks (4 Inch, 25 Pack) – Real Bully Beef Coated, 95% Natural Collagen Dog Chews, Supports Healthy Joints, Skin & Coat - Best for Small & Medium Dogs",Natural Farm,Dogs,Treats,20.99,4.4,700,1,1.37356049085051,28.8310347029522,2393.0,2190.0,54.0
B08GN4MY1W,"iYoPets Dog Leash for 2 Dogs, Double Dog Leash with Tangle Free Swivel and Reflective Bungee for Dual Small Medium Large Dogs (18~120 lbs, Black)",iYoPets,Dogs,"Collars, Harnesses & Leashes",6.99,4.5,699,1,4.217433692088028,29.47986150769532,2394.0,280.0,54.0
B08B4L8M2Z,"Fluker's Repta Leash for Reptile, X-Large",Fluker's,Dogs,"Collars, Harnesses & Leashes",6.09,4.0,699,1,4.302844226629494,26.204321340173617,2394.0,262.0,54.0
B0761N1D4Q,"Canine Friendly Short Snout Dog Muzzle, X-Large, Charcoal",Canine Friendly,Dogs,"Collars, Harnesses & Leashes",,3.9,699,1,,25.549213306669277,2394.0,3660.0,54.0
B018XPL958,Zanies Latex Toy Prepack Sm 6 Pieces,Zanies,Dogs,Toys,24.87,4.7,698,2,1.2377707474265744,30.78335848849891,2395.0,2352.0,53.0
B0BW13NFB2,"GAMMA2 Gamma Seal Lid - Pet Food Storage Container Lids - Fits 3.5, 5, 6, & 7 Gallon Buckets, Yellow",Gamma2,Dogs,Feeding & Watering Supplies,12.04,4.7,695,2,2.5550783557783867,30.763143403571775,2396.0,967.0,53.0
